created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2026-07-28T06:03:34-04:00,20390,224.47633,22.59000,75.00000,35.81199,856.53632,1394.97266,9.65061,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:04:34-04:00,20391,253.74281,22.59000,75.00000,35.51181,856.55951,1394.75073,9.65941,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:05:34-04:00,20392,254.26019,22.59000,74.70000,35.32107,856.58905,1394.47058,9.64653,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:06:34-04:00,20393,253.63821,22.58000,74.80000,35.43209,856.60852,1394.28296,9.64537,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:07:34-04:00,20394,253.97092,22.57000,74.80000,35.73339,856.64679,1393.91833,9.65444,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:08:34-04:00,20395,254.70036,22.56000,74.90000,35.65656,856.65997,1393.79150,9.65482,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:09:34-04:00,20396,253.79428,22.55000,74.90000,35.62846,856.67596,1393.64099,9.63594,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:10:34-04:00,20397,253.67252,22.54000,74.90000,35.54454,856.67346,1393.66467,9.65338,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:11:34-04:00,20398,254.15729,22.53000,74.80000,35.89480,856.68170,1393.58545,9.65305,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:12:34-04:00,20399,254.17157,22.53000,74.80000,36.10183,856.69623,1393.44543,9.65630,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:13:34-04:00,20400,254.49226,22.52000,74.90000,36.08102,856.67719,1393.62769,9.65009,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:14:34-04:00,20401,254.08411,22.52000,74.90000,36.35919,856.67548,1393.64624,9.64636,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:15:34-04:00,20402,253.98293,22.51000,74.90000,35.96589,856.67108,1393.68591,9.65990,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:16:34-04:00,20403,253.99721,22.50000,74.80000,35.72926,856.65155,1393.87341,9.65602,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:17:34-04:00,20404,253.57990,22.50000,74.90000,35.94141,856.65515,1393.83911,9.64504,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:18:34-04:00,20405,253.73425,22.50000,74.80000,36.35013,856.65857,1393.80481,9.65102,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:19:34-04:00,20406,253.90576,22.51000,74.80000,35.71982,856.65594,1393.83118,9.61803,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:20:34-04:00,20407,253.35693,22.48000,74.80000,35.58920,856.63000,1394.07690,9.67177,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:21:34-04:00,20408,253.83144,22.49000,74.80000,35.51064,856.65784,1393.81274,9.64045,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:22:34-04:00,20409,253.98721,22.49000,75.00000,35.33317,856.66962,1393.70166,9.63992,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:23:34-04:00,20410,253.98291,22.50000,75.00000,35.53657,856.66687,1393.72546,9.64804,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:24:34-04:00,20411,253.98293,22.51000,75.00000,35.69172,856.66089,1393.78357,9.64833,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:25:34-04:00,20412,253.72997,22.50000,75.10000,35.67873,856.67029,1393.69385,9.64959,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:26:34-04:00,20413,253.99492,22.50000,75.00000,35.29536,856.67206,1393.67798,9.64368,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:27:34-04:00,20414,254.06009,22.49000,75.00000,35.64404,856.68866,1393.51941,9.65493,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:28:34-04:00,20415,254.29161,22.49000,75.00000,35.94538,856.70026,1393.40845,9.64653,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:29:34-04:00,20416,253.83371,22.49000,74.90000,36.06721,856.68524,1393.55115,9.66828,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:30:34-04:00,20417,253.24834,22.49000,75.00000,36.22889,856.67847,1393.61719,9.63996,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:31:34-04:00,20418,254.02151,22.49000,74.80000,36.11880,856.66998,1393.69641,9.65289,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:32:34-04:00,20419,253.54903,22.49000,74.70000,36.37930,856.66296,1393.76514,9.67142,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:33:34-04:00,20420,253.80286,22.50000,74.70000,36.29441,856.66675,1393.72815,9.64341,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:34:34-04:00,20421,253.71709,22.50000,74.70000,35.93344,856.65485,1393.84180,9.66220,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:35:34-04:00,20422,254.00180,22.51000,74.80000,36.05886,856.65765,1393.81531,9.64645,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:36:34-04:00,20423,253.67252,22.51000,74.70000,36.22303,856.65955,1393.79688,9.63959,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:37:34-04:00,20424,218.78683,22.52000,74.90000,36.02499,856.64673,1393.91833,9.65527,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:38:34-04:00,20425,254.03436,22.53000,75.20000,36.30095,856.62671,1394.10864,9.64985,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:39:34-04:00,20426,253.95720,22.54000,75.50000,36.29699,856.63593,1394.02148,9.67887,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:40:34-04:00,20427,253.61421,22.55000,75.70000,36.23679,856.59564,1394.40723,9.65434,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:41:34-04:00,20428,254.12012,22.56000,75.90000,35.94464,856.58954,1394.46533,9.66210,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:42:35-04:00,20429,175.61171,22.57000,76.00000,36.30175,856.58032,1394.55249,9.63275,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:43:34-04:00,20430,224.71988,22.57000,76.20000,36.37398,856.56549,1394.69263,9.64629,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:44:34-04:00,20431,254.48885,22.57000,76.10000,36.44998,856.58234,1394.53406,9.65192,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:45:34-04:00,20432,254.30878,22.58000,76.20000,36.50954,856.59625,1394.39929,9.64080,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:46:34-04:00,20433,254.21101,22.58000,76.40000,36.59570,856.60345,1394.33057,9.62798,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:47:35-04:00,20434,253.43697,22.60000,76.40000,36.28586,856.60486,1394.31738,9.66864,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:48:35-04:00,20435,253.88431,22.62000,76.60000,36.26091,856.62219,1394.15356,9.65747,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:49:34-04:00,20436,253.63821,22.64000,76.90000,35.92933,856.64685,1393.91833,9.66534,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:50:35-04:00,20437,254.08296,22.67000,77.10000,35.97943,856.65424,1393.84705,9.64585,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:51:34-04:00,20438,215.92192,22.68000,77.30000,35.87371,856.68274,1393.57495,9.66187,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:52:34-04:00,20439,253.89201,22.71000,77.40000,36.08707,856.69812,1393.42957,9.64086,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:53:34-04:00,20440,253.95377,22.71000,77.50000,35.87844,856.69861,1393.42432,9.63103,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:54:34-04:00,20441,132.46658,22.73000,77.50000,35.95019,856.69952,1393.41370,9.65000,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:55:34-04:00,20442,138.30103,22.73000,77.30000,35.94291,856.71045,1393.31067,9.63486,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:56:34-04:00,20443,147.88445,22.74000,76.90000,35.84814,856.71283,1393.28955,9.64229,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:57:34-04:00,20444,148.35179,22.74000,76.20000,36.12003,856.70221,1393.38989,9.66196,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:58:34-04:00,20445,148.85172,22.72000,76.10000,36.32939,856.71448,1393.27368,9.65804,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T06:59:34-04:00,20446,64.22332,22.71000,75.90000,36.51403,856.71893,1393.23145,9.64660,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:00:34-04:00,20447,101.64462,22.75000,75.80000,36.22868,856.75409,1392.89587,9.66925,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:01:34-04:00,20448,148.23430,22.79000,76.00000,36.25915,856.77271,1392.71875,9.63399,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:02:34-04:00,20449,148.74194,22.89000,76.60000,35.96674,856.80737,1392.38586,9.61021,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:03:34-04:00,20450,109.51989,22.99000,77.90000,36.20939,856.84412,1392.03711,9.66297,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:04:34-04:00,20451,148.83798,23.07000,78.60000,36.13074,856.87250,1391.76489,9.63967,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:05:34-04:00,20452,148.56360,23.11000,78.50000,36.21608,856.88513,1391.64600,9.65711,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:06:34-04:00,20453,133.07713,23.16000,78.20000,36.09703,856.90784,1391.42932,9.65238,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:07:34-04:00,20454,149.00262,23.19000,78.10000,36.14149,856.90686,1391.43726,9.64772,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:08:34-04:00,20455,148.01822,23.23000,78.30000,36.17899,856.90625,1391.44263,9.64864,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:09:34-04:00,20456,121.25050,23.22000,77.70000,36.28805,856.90216,1391.48218,9.64247,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:10:34-04:00,20457,117.50838,23.23000,77.60000,35.83857,856.90063,1391.49805,9.65093,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:11:34-04:00,20458,113.12483,23.21000,77.80000,35.76870,856.91516,1391.35803,9.66015,10.86426,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:12:37-04:00,20459,147.80557,23.19000,77.60000,35.93079,856.91376,1391.37122,9.65330,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:13:34-04:00,20460,93.27542,23.19000,77.60000,36.07611,856.91876,1391.32373,9.65906,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:14:34-04:00,20461,140.49280,23.25000,78.40000,36.05023,856.91125,1391.39771,9.64780,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:15:34-04:00,20462,148.22060,23.27000,79.50000,36.24243,856.90564,1391.45056,9.64347,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:16:34-04:00,20463,149.37993,23.24000,79.40000,36.34517,856.88953,1391.60376,9.61702,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:17:34-04:00,20464,148.38179,23.22000,78.70000,36.01408,856.86810,1391.80725,9.63935,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:18:34-04:00,20465,149.66463,23.22000,78.80000,36.06429,856.87811,1391.71204,9.64672,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:19:34-04:00,20466,137.91342,23.20000,78.80000,36.28403,856.85815,1391.90234,9.63594,10.86426,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:20:34-04:00,20467,148.79340,23.16000,78.10000,36.38701,856.87054,1391.78345,9.64940,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:21:34-04:00,20468,148.97519,23.12000,77.30000,36.08839,856.89594,1391.54297,9.63967,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:22:34-04:00,20469,148.82083,23.09000,76.30000,36.05244,856.87201,1391.77026,9.64457,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:23:34-04:00,20470,148.88943,23.07000,76.40000,35.93764,856.86206,1391.86536,9.65449,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:24:35-04:00,20471,219.05122,23.08000,76.20000,35.97886,856.86920,1391.79663,9.63468,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:25:35-04:00,20472,74.48588,23.07000,76.50000,37.09932,856.86389,1391.84680,9.65613,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:26:34-04:00,20473,116.62344,23.06000,76.70000,36.90682,856.85107,1391.97107,9.64263,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:27:34-04:00,20474,148.46069,23.01000,76.60000,36.73384,856.81812,1392.28540,9.66499,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:28:35-04:00,20475,97.66582,22.95000,75.70000,36.60639,856.80182,1392.44141,9.65931,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:29:34-04:00,20476,125.00635,22.92000,75.20000,36.68254,856.78735,1392.57874,9.65542,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:30:34-04:00,20477,136.40767,22.90000,75.40000,36.39794,856.79791,1392.47571,9.64476,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:31:34-04:00,20478,120.74284,22.88000,75.90000,36.21153,856.78967,1392.55493,9.66609,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:32:34-04:00,20479,86.08956,22.87000,76.60000,36.22165,856.80878,1392.37268,9.65407,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:33:34-04:00,20480,104.75906,22.83000,75.40000,36.31791,856.82971,1392.17444,9.65747,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:34:34-04:00,20481,148.89973,22.81000,76.30000,35.93699,856.80945,1392.36743,9.64440,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:35:34-04:00,20482,134.96362,22.80000,76.30000,35.94645,856.81750,1392.29077,9.64450,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:36:34-04:00,20483,141.83392,22.79000,76.50000,35.86986,856.82037,1392.26172,9.65571,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:37:34-04:00,20484,175.06720,22.78000,76.50000,36.20504,856.83264,1392.14539,9.64806,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:38:34-04:00,20485,183.87886,22.77000,76.50000,36.36350,856.81482,1392.31458,9.66668,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:39:34-04:00,20486,130.57668,22.77000,76.50000,36.24501,856.81311,1392.33301,9.64682,10.55908,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:40:34-04:00,20487,123.57603,22.76000,76.60000,36.36606,856.81281,1392.33569,9.65373,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:41:34-04:00,20488,170.09370,22.74000,76.50000,35.93197,856.80298,1392.42810,9.65687,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:42:34-04:00,20489,149.15355,22.73000,76.50000,35.69907,856.81689,1392.29602,9.63403,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:43:34-04:00,20490,148.77625,22.72000,76.50000,35.98390,856.79596,1392.49683,9.66051,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:44:34-04:00,20491,132.08931,22.73000,76.60000,36.25949,856.79706,1392.48364,9.65786,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:45:34-04:00,20492,156.54863,22.72000,76.60000,36.40162,856.77417,1392.70288,9.64569,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:46:34-04:00,20493,149.26672,22.72000,76.50000,36.23331,856.77063,1392.73730,9.65287,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:47:34-04:00,20494,131.25752,22.69000,76.30000,36.37058,856.74634,1392.96985,9.65687,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:48:34-04:00,20495,169.97708,22.69000,76.20000,35.92867,856.74109,1393.02002,9.65944,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:49:34-04:00,20496,149.33191,22.69000,76.00000,35.79325,856.74097,1393.02002,9.65838,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:50:34-04:00,20497,149.65091,22.69000,75.80000,35.96710,856.75092,1392.92493,9.65466,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:51:34-04:00,20498,131.97783,22.67000,75.90000,35.62685,856.76294,1392.81128,9.64923,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:52:34-04:00,20499,148.35606,22.67000,75.80000,35.66536,856.74780,1392.95398,9.65186,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:53:34-04:00,20500,148.92717,22.66000,75.90000,35.75631,856.75940,1392.84302,9.64476,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:54:34-04:00,20501,149.25302,22.66000,76.00000,36.02397,856.74878,1392.94604,9.64935,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:55:34-04:00,20502,125.88100,22.67000,76.00000,35.98816,856.74249,1393.00684,9.66415,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:56:34-04:00,20503,148.78053,22.66000,75.90000,35.86058,856.73206,1393.10461,9.63421,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:57:34-04:00,20504,149.11067,22.66000,76.00000,35.75201,856.73181,1393.10718,9.64874,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:58:34-04:00,20505,183.49358,22.65000,75.80000,36.00188,856.73126,1393.11255,9.65145,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T07:59:34-04:00,20506,148.98891,22.66000,75.90000,35.67704,856.74713,1392.96191,9.66644,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:00:34-04:00,20507,149.50342,22.66000,75.90000,35.87300,856.75763,1392.86145,9.64940,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:01:34-04:00,20508,132.44945,22.66000,75.90000,35.68356,856.76617,1392.77954,9.65694,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:02:34-04:00,20509,170.14171,22.67000,75.80000,35.59597,856.78204,1392.62891,9.63306,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:03:34-04:00,20510,87.88803,22.68000,75.60000,35.99429,856.80518,1392.40698,9.65323,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:04:34-04:00,20511,150.36261,22.68000,75.50000,35.56818,856.82391,1392.22998,9.64864,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:05:34-04:00,20512,149.18356,22.68000,75.30000,35.59225,856.83752,1392.09790,9.64973,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:06:34-04:00,20513,149.82240,22.70000,75.30000,35.96630,856.85724,1391.91028,9.64432,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:07:34-04:00,20514,130.98141,22.70000,75.30000,36.15824,856.87781,1391.71472,9.64750,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:08:34-04:00,20515,148.92717,22.72000,75.30000,36.16520,856.91656,1391.34485,9.65024,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:09:34-04:00,20516,169.89474,22.72000,75.20000,36.09981,856.94922,1391.03308,9.61756,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:10:34-04:00,20517,149.41507,22.74000,75.10000,36.17531,856.98322,1390.71069,9.63678,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:11:34-04:00,20518,149.71521,22.76000,75.00000,36.34269,857.01312,1390.42529,9.65330,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:12:34-04:00,20519,126.74707,22.78000,75.00000,36.82677,857.04187,1390.15051,9.63475,10.49805,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:13:34-04:00,20520,148.14169,22.78000,75.00000,36.84316,857.03046,1390.25879,9.64293,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:14:34-04:00,20521,137.19315,22.78000,74.90000,36.49115,857.03857,1390.18225,9.63138,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:15:34-04:00,20522,129.47392,22.77000,74.90000,36.21908,857.07733,1389.81226,9.65883,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:16:34-04:00,20523,149.38078,22.78000,74.90000,36.14392,857.10156,1389.58240,9.65542,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:17:34-04:00,20524,132.22650,22.79000,74.90000,36.42223,857.13989,1389.21509,9.63611,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:18:34-04:00,20525,148.64476,22.80000,74.60000,36.22213,857.17456,1388.88489,9.65627,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:21:35-04:00,20526,148.04907,22.85000,74.50000,36.35880,857.13623,1389.25208,9.63085,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:19:06-04:00,20527,149.7,22.81,74.5,36.25,857.16,1389.05,,,,,,BACKFILL SD BULK
2026-07-28T08:20:06-04:00,20528,88.65,22.82,74.5,36.36,857.16,1389.01,,,,,,BACKFILL SD BULK
2026-07-28T08:22:35-04:00,20529,149.57886,22.89000,74.50000,35.99785,857.13580,1389.25476,9.64331,10.49805,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:23:35-04:00,20530,149.30446,22.91000,74.30000,36.18033,857.11188,1389.48462,9.65360,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:24:35-04:00,20531,149.23587,22.94000,74.10000,35.94371,857.12079,1389.39746,9.64219,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:25:35-04:00,20532,148.79912,22.97000,73.90000,36.09153,857.13000,1389.31030,9.66402,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:26:35-04:00,20533,149.65089,22.98000,73.80000,36.05463,857.11060,1389.49524,9.65746,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:27:35-04:00,20534,149.07639,22.97000,73.50000,36.11181,857.12170,1389.38953,9.65846,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:28:35-04:00,20535,148.72481,22.98000,73.40000,36.07522,857.13220,1389.28906,9.62857,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:29:35-04:00,20536,169.94278,22.98000,73.30000,36.06239,857.12732,1389.33667,9.64862,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:30:35-04:00,20537,129.55110,22.97000,73.30000,36.07895,857.13531,1389.26001,9.66020,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:31:37-04:00,20538,152.56296,22.97000,73.30000,36.07778,857.13013,1389.31030,9.66599,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:32:35-04:00,20539,127.38162,22.98000,73.30000,35.94255,857.14471,1389.17017,9.63299,10.80322,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:33:35-04:00,20540,127.32159,22.98000,73.30000,36.35726,857.13086,1389.30237,9.65931,10.62012,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:34:37-04:00,20541,149.15353,23.00000,73.30000,36.14461,857.13580,1389.25476,9.66644,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:35:35-04:00,20542,148.74625,23.02000,73.20000,36.39102,857.13922,1389.22302,9.64136,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:36:35-04:00,20543,130.74130,23.04000,73.20000,36.11690,857.14185,1389.19666,9.66693,10.74219,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
2026-07-28T08:37:35-04:00,20544,148.94347,23.06000,73.00000,36.07239,857.14203,1389.19666,9.65508,10.68115,,,,WiFi=OK BMP=1 MQ9=1 IMU=1
